rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
20,20,20,20,20,{'n_estimators': 50}
19,19,19,19,19,{'n_estimators': 100}
18,18,18,18,14,{'n_estimators': 150}
17,17,17,17,9,{'n_estimators': 200}
16,16,16,16,1,{'n_estimators': 250}
15,10,15,15,2,{'n_estimators': 300}
14,15,14,14,3,{'n_estimators': 350}
13,14,13,13,4,{'n_estimators': 400}
12,13,12,12,7,{'n_estimators': 450}
11,12,11,11,5,{'n_estimators': 500}
9,8,10,10,6,{'n_estimators': 550}
8,11,9,8,8,{'n_estimators': 600}
10,6,8,9,12,{'n_estimators': 650}
7,9,7,7,11,{'n_estimators': 700}
5,7,6,6,10,{'n_estimators': 750}
3,5,5,4,13,{'n_estimators': 800}
6,4,4,5,16,{'n_estimators': 850}
4,3,3,3,15,{'n_estimators': 900}
2,2,2,2,18,{'n_estimators': 950}
1,1,1,1,17,{'n_estimators': 1000}
