rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
20,20,20,20,20,{'n_estimators': 50}
19,19,19,19,19,{'n_estimators': 100}
18,18,18,18,18,{'n_estimators': 150}
17,17,17,17,16,{'n_estimators': 200}
16,16,16,16,17,{'n_estimators': 250}
15,14,15,15,15,{'n_estimators': 300}
14,15,14,14,7,{'n_estimators': 350}
13,12,13,13,12,{'n_estimators': 400}
12,11,12,12,14,{'n_estimators': 450}
10,13,11,11,1,{'n_estimators': 500}
11,10,10,10,8,{'n_estimators': 550}
9,9,9,9,2,{'n_estimators': 600}
7,3,8,7,4,{'n_estimators': 650}
8,6,7,7,9,{'n_estimators': 700}
4,8,6,5,3,{'n_estimators': 750}
6,7,5,5,11,{'n_estimators': 800}
2,2,4,2,6,{'n_estimators': 850}
5,1,3,4,13,{'n_estimators': 900}
3,5,2,2,10,{'n_estimators': 950}
1,4,1,1,5,{'n_estimators': 1000}
